TIME,theta1,theta1Dot,theta1Ddot,theta2,theta2Dot,theta2Ddot,theta3,theta3Dot,theta3Ddot,omega_x,omega_y,omega_z,Omega_x,Omega_y,Omega_z
179805.405405405,26.1508630288532,0.000145439804603711,-0,0,0,-0,0,0,-0,-1.0610501924977e-20,8.3304405327865e-21,7.20759638625223e-05,1.80105337296139e-27,-1.41402999838407e-27,-1.22343559938914e-11
180583.783783784,26.2640702281123,0.000145439804603711,-0,0,0,0,0,0,0,2.87211500453763e-21,8.32991894639006e-21,7.20657403822985e-05,-5.19787405092694e-28,-1.50752562029583e-27,-1.30422577543788e-11
181362.162162162,26.3772774273714,0.000145439804603711,-0,0,0,0,0,0,0,4.40871604737141e-21,-3.53350617533907e-22,7.20745465380967e-05,-5.86874866862307e-28,4.70369591492668e-29,-9.59434435087427e-12
182140.540540541,26.4904846266305,0.000145439804603711,-0,0,0,0,0,0,0,5.24170689095982e-21,1.49055079787969e-20,7.20963933177817e-05,-3.55398217283834e-28,-1.01062327092547e-27,-4.8882797513773e-12
182918.918918919,26.6036918258896,0.000145439804603711,-0,0,0,0,0,0,0,-6.18769036303557e-21,-1.89699461789953e-21,7.20943785443351e-05,6.7015219358227e-28,2.05452281839046e-28,-7.80811629086344e-12
183697.297297297,26.7168990251487,0.000145439804603711,-0,0,0,0,0,0,0,8.65768005935595e-21,9.96077553253546e-21,7.20752342395848e-05,-1.52976274757571e-27,-1.76001229453724e-27,-1.27352833099163e-11
184475.675675676,26.8301062244078,0.000145439804603711,-0,0,0,0,0,0,0,-1.55027142468073e-21,4.7119695637998e-21,7.20758224491691e-05,1.80042105108988e-28,-5.4722863749534e-28,-8.37058762395915e-12
185254.054054054,26.9433134236669,0.000145439804603711,-0,0,0,0,0,0,0,6.09636745192375e-21,1.13024392871856e-20,7.20841626359595e-05,-5.01934165648851e-28,-9.30567338361489e-28,-5.93492835110507e-12
186032.432432432,27.056520622926,0.000145439804603711,-0,0,0,0,0,0,0,6.85680645258203e-21,2.90400116313612e-21,7.20765672346365e-05,-1.35052736625862e-27,-5.71976629292976e-28,-1.41963138655752e-11
186810.810810811,27.1697278221851,0.000145439804603711,-0,0,0,0,0,0,0,-9.45847192706533e-22,8.16244437683854e-21,7.20616272532697e-05,2.27315685615699e-28,-1.96168224014251e-27,-1.73185883850716e-11
187589.189189189,27.2829350214443,0.000145439804603711,-0,0,0,0,0,0,0,-2.9138945808872e-21,2.32474447477441e-21,7.20452527289594e-05,5.2996100157905e-28,-4.22810048911136e-28,-1.31031419412675e-11
188367.567567568,27.3961422207034,0.000145439804603711,-0,0,0,0,0,0,0,1.07035546794942e-20,9.92633833916228e-21,7.20312799142439e-05,-2.07424002636911e-27,-1.92362340501872e-27,-1.39589293858573e-11
189145.945945946,27.5093494199625,0.000145439804603711,-0,0,0,0,0,0,0,1.39866021204641e-20,5.55894797464111e-21,7.20269982436541e-05,-2.31208472918756e-27,-9.18933606019341e-28,-1.19065746844056e-11
189924.324324324,27.6225566192216,0.000145439804603711,-0,0,0,0,0,0,0,2.97917245608299e-21,-3.85185113555879e-21,7.20247892229178e-05,-1.68491627601696e-28,2.17847297085665e-28,-4.07347145649781e-12
190702.702702703,27.7357638184807,0.000145439804603711,-0,0,0,0,0,0,0,4.01018217787543e-21,-5.34226692905386e-22,7.20208773055463e-05,-3.49742021366226e-28,4.65917794147476e-29,-6.281192746898e-12
191481.081081081,27.8489710177398,0.000145439804603711,-0,0,0,0,0,0,0,-4.17920181178695e-22,4.49817105823691e-21,7.20142524915343e-05,7.38884769100435e-29,-7.9527867602989e-28,-1.27321523871076e-11
192259.459459459,27.9621782169989,0.000145439804603711,-0,0,0,0,0,0,0,6.43618601021135e-21,2.73125305858871e-21,7.19967597023691e-05,-8.22498777297527e-28,-3.49034707451778e-28,-9.20067361798295e-12
193037.837837838,28.075385416258,0.000145439804603711,-0,0,0,0,0,0,0,7.88983086794542e-22,3.85595684705228e-21,7.19801980325937e-05,-6.57113428274347e-29,-3.21147698278137e-28,-5.99495166483603e-12
193816.216216216,28.1885926155171,0.000145439804603711,-0,0,0,0,0,0,0,1.4184127568497e-20,2.08149053731506e-21,7.19755204774733e-05,-1.74880165310164e-27,-2.56632921199659e-28,-8.87406776243438e-12
194594.594594595,28.3017998147762,0.000145439804603711,-0,0,0,0,0,0,0,2.10396576715886e-21,2.95539776303331e-21,7.19701139506195e-05,-2.7014469451552e-28,-3.79466737685853e-28,-9.24080835863205e-12
195372.972972973,28.4150070140353,0.000145439804603711,-0,0,0,0,0,0,0,4.43497266424688e-21,9.32960182598484e-21,7.1964969710573e-05,-6.39958355982895e-28,-1.34624429473144e-27,-1.03844120789317e-11
196151.351351351,28.5282142132944,0.000145439804603711,-0,0,0,0,0,0,0,1.24455872532783e-20,6.36612979962972e-21,7.19590356535184e-05,-2.5413210874669e-27,-1.29992900906214e-27,-1.46936428967543e-11
196929.72972973,28.6414214125535,0.000145439804603711,-0,0,0,0,0,0,0,-1.28601859779068e-21,1.08192139329713e-20,7.1931506327615e-05,2.27913304225478e-28,-1.91742390104002e-27,-1.27479861591481e-11
197708.108108108,28.7546286118126,0.000145439804603711,-0,0,0,0,0,0,0,1.8850469244833e-21,-4.151916023291e-21,7.18976745893566e-05,-1.65609563990067e-28,3.64763865243868e-28,-6.31652315175486e-12
198486.486486486,28.8678358110717,0.000145439804603711,-0,0,0,0,0,0,0,-1.04803544704297e-20,1.00317197974848e-20,7.18897006827781e-05,7.6670740358283e-28,-7.33886803266181e-28,-5.25920816040679e-12
199264.864864865,28.9810430103308,0.000145439804603711,-0,0,0,0,0,0,0,-2.01737398754142e-21,1.4401321657111e-20,7.18915235306822e-05,2.2256095470793e-28,-1.58878419016832e-27,-7.93122455786981e-12
200043.243243243,29.0942502095899,0.000145439804603711,-0,0,0,0,0,0,0,-2.26752592505377e-21,-6.4355444212157e-22,7.18796181963277e-05,2.80507020129135e-28,7.96116758162793e-29,-8.89195456841082e-12
200821.621621622,29.207457408849,0.000145439804603711,-0,0,0,0,0,0,0,-3.50319316405669e-21,3.7843796426086e-21,7.18641782429667e-05,4.2996054999686e-28,-4.6447166237579e-28,-8.82017067155889e-12
201600,29.3206646081081,0.000145439804603711,-0,0,0,0,0,0,0,-5.33679100465695e-21,1.15911783851165e-20,7.18538156233008e-05,6.78444263282111e-28,-1.4735387751178e-27,-9.13447968301928e-12
202378.378378378,29.4338718073672,0.000145439804603711,-0,0,0,0,0,0,0,-4.54753767925948e-21,6.46355225788096e-21,7.18441814728901e-05,6.0758598427101e-28,-8.63580257598043e-28,-9.59893480672801e-12
203156.756756757,29.5470790066263,0.000145439804603711,-0,0,0,0,0,0,0,-1.80375805057927e-21,4.26487947366257e-21,7.18334109330775e-05,2.52563365835404e-28,-5.97171175149914e-28,-1.00581605381439e-11
203935.135135135,29.6602862058855,0.000145439804603711,-0,0,0,0,0,0,0,2.98516990099795e-21,2.20412603472703e-21,7.18199221949728e-05,-4.26304227285819e-28,-3.14765416119446e-28,-1.02564133534979e-11
204713.513513514,29.7734934051446,0.000145439804603711,-0,0,0,0,0,0,0,2.27695327632153e-21,6.50213849505364e-21,7.18038413729996e-05,-3.21466315871912e-28,-9.17989195927038e-28,-1.01374571852962e-11
205491.891891892,29.8867006044037,0.000145439804603711,-0,0,0,0,0,0,0,-3.76836020335232e-21,6.18481315074415e-21,7.17892891488264e-05,5.25965080982397e-28,-8.63239067963378e-28,-1.00199177475766e-11
206270.27027027,29.9999078036628,0.000145439804603711,-0,0,0,0,0,0,0,-3.34094882068017e-21,1.14280691814797e-20,7.17776081477114e-05,4.6448442934589e-28,-1.58881817028382e-27,-9.97907575055736e-12
207048.648648649,30.1131150029219,0.000145439804603711,-0,0,0,0,0,0,0,-5.19941560967759e-21,1.14554935558189e-20,7.17671454751148e-05,7.17337482010192e-28,-1.58045740510147e-27,-9.90135570819859e-12
207827.027027027,30.226322202181,0.000145439804603711,-0,0,0,0,0,0,0,4.83261166469919e-21,2.72289632356319e-21,7.17572472664356e-05,-6.57720600569276e-28,-3.70587402729644e-28,-9.76619332193246e-12
208605.405405405,30.3395294014401,0.000145439804603711,-0,0,0,0,0,0,0,3.63885800710579e-21,6.48554405304625e-21,7.17480148925566e-05,-4.86858247264949e-28,-8.67728447787689e-28,-9.59947123716225e-12
209383.783783784,30.4527366006992,0.000145439804603711,-0,0,0,0,0,0,0,5.45619443187246e-21,4.44540816732174e-21,7.1739270484093e-05,-7.15765957344891e-28,-5.83166870682775e-28,-9.41105165118705e-12
210162.162162162,30.5659437999583,0.000145439804603711,-0,0,0,0,0,0,0,4.87584148848796e-21,1.43260337633845e-20,7.17306721567298e-05,-6.25467046078148e-28,-1.83772627579381e-27,-9.20152382578436e-12
210940.540540541,30.6791509992174,0.000145439804603711,-0,0,0,0,0,0,0,6.9780030396213e-21,1.36679047607356e-20,7.17222510702027e-05,-8.73419692555059e-28,-1.71077844280237e-27,-8.97729997012053e-12
211718.918918919,30.7923581984765,0.000145439804603711,-0,0,0,0,0,0,0,8.19466902288655e-21,4.62578293749569e-21,7.1714536629986e-05,-9.99110083025939e-28,-5.63984507712713e-28,-8.74357664067233e-12
212497.297297297,30.9055653977356,0.000145439804603711,-0,0,0,0,0,0,0,-3.98700855477004e-21,7.28415151180903e-21,7.17080248959946e-05,4.7218059244307e-28,-8.62660545881233e-28,-8.49236644797367e-12
213275.675675676,31.0187725969947,0.000145439804603711,-0,0,0,0,0,0,0,4.65439626999987e-21,7.36410260631736e-21,7.17027936383949e-05,-5.32862877455228e-28,-8.43086122677285e-28,-8.20896088844077e-12
214054.054054054,31.1319797962538,0.000145439804603711,-0,0,0,0,0,0,0,-2.9080324382074e-21,1.07982494820547e-20,7.16984868100497e-05,3.19701884472432e-28,-1.18713280603719e-27,-7.88235407756476e-12
214832.432432432,31.2451869955129,0.000145439804603711,-0,0,0,0,0,0,0,5.80852728414139e-21,3.19374203590605e-21,7.16946899435332e-05,-6.07866075050416e-28,-3.34227135575331e-28,-7.50289490709935e-12
215610.810810811,31.358394194772,0.000145439804603711,-0,0,0,0,0,0,0,7.61369551626013e-21,1.04025482816517e-20,7.16914414680077e-05,-7.48911814956876e-28,-1.02323389438813e-27,-7.05184065110254e-12
216389.189189189,31.4716013940311,0.000145439804603711,-0,0,0,0,0,0,0,-1.73577936885915e-21,7.61394967672581e-21,7.16886972144478e-05,1.58145259019131e-28,-6.93699939858046e-28,-6.53149115211245e-12
217167.567567568,31.5848085932902,0.000145439804603711,-0,0,0,0,0,0,0,-1.31435180427589e-21,6.58514894442459e-21,7.16860274701864e-05,1.09597977274114e-28,-5.49106412765431e-28,-5.97758041948096e-12
217945.945945946,31.6980157925493,0.000145439804603711,-0,0,0,0,0,0,0,9.71299806012843e-21,5.77080262214009e-22,7.16835005610023e-05,-7.33206533804425e-28,-4.35621438577006e-29,-5.41118310247094e-12
218724.324324324,31.8112229918084,0.000145439804603711,-0,0,0,0,0,0,0,6.56316021973708e-21,-1.99754643090518e-22,7.16806196139563e-05,-4.53166782284851e-28,1.37924667119303e-29,-4.94933456674661e-12
219502.702702703,31.9244301910675,0.000145439804603711,-0,0,0,0,0,0,0,-7.28678103657957e-22,6.59909467189241e-21,7.16795109749662e-05,4.4835520313283e-29,-4.06041902076686e-28,-4.41043604059338e-12
220281.081081081,32.0376373903267,0.000145439804603711,-0,0,0,0,0,0,0,-1.28136007111666e-21,1.62646618026666e-21,7.16886328033433e-05,4.79612051335219e-29,-6.08784992391129e-29,-2.68329980083315e-12
221059.459459459,32.1508445895858,0.000145439804603711,-0,0,0,0,0,0,0,-1.20775178557957e-21,6.50214264905889e-21,7.1704963956203e-05,-5.98059429780341e-31,3.21975738018101e-30,3.5507155003284e-14
221837.837837838,32.2640517888449,0.000145439804603711,-0,0,0,0,0,0,0,6.91868443104669e-21,-2.43845013263706e-21,7.17097108204879e-05,8.15615969209545e-29,-2.87459109910442e-29,8.45357031029383e-13
222616.216216216,32.377258988104,0.000145439804603711,-0,0,0,0,0,0,0,-2.05079295809912e-21,1.68450430972024e-21,7.1706239214484e-05,9.01839075859077e-30,-7.40763129675865e-30,-3.15329191331242e-13
223394.594594595,32.4904661873631,0.000145439804603711,-0,0,0,0,0,0,0,-1.3998404000994e-22,9.4104038226746e-21,7.17143287353577e-05,-2.68791670042334e-31,1.80694753422595e-29,1.3770294231666e-13
224172.972972973,32.6036733866222,0.000145439804603711,-0,0,0,0,0,0,0,7.46401902204084e-21,6.65547391079204e-21,7.17239688950841e-05,1.4617088078824e-28,1.30336817300558e-28,1.40459927501045e-12
224951.351351351,32.7168805858813,0.000145439804603711,-0,0,0,0,0,0,0,2.70353739039292e-21,1.71154035678313e-21,7.17230210971901e-05,4.18854544779724e-29,2.65166096670234e-29,1.11119281940184e-12
225729.72972973,32.8300877851404,0.000145439804603711,-0,0,0,0,0,0,0,5.22111970092585e-21,-1.42193428408764e-21,7.1726414763972e-05,9.24782566110226e-29,-2.51857860268075e-29,1.27044277287016e-12
226508.108108108,32.9432949843995,0.000145439804603711,-0,0,0,0,0,0,0,5.04685322216464e-21,1.16376917888841e-21,7.17340666227428e-05,9.93054088380547e-29,2.28991351670561e-29,1.41148959559643e-12
227286.486486486,33.0565021836586,0.000145439804603711,-0,0,0,0,0,0,0,7.28034161652341e-21,8.87182354001773e-21,7.173920206972e-05,1.74806962158827e-28,2.13019745985525e-28,1.72251696995153e-12
228064.864864865,33.1697093829177,0.000145439804603711,-0,0,0,0,0,0,0,-2.24265507040894e-21,1.08978468826764e-20,7.17560488658724e-05,-2.37884121580996e-28,1.15596230870089e-27,7.61134642496248e-12
228843.243243243,33.2829165821768,0.000145439804603711,-0,0,0,0,0,0,0,3.84258682134908e-21,2.80006530913981e-21,7.17775351838912e-05,7.08553454685525e-28,5.16317793293101e-28,1.32354122074208e-11
229621.621621622,33.3961237814359,0.000145439804603711,-0,0,0,0,0,0,0,-9.61510235214236e-22,8.01878329130857e-21,7.17835869561077e-05,-1.23457849506434e-28,1.02961123506137e-27,9.21700773521617e-12
230400,33.509330980695,0.000145439804603711,-0,0,0,0,0,0,0,-1.10832475327902e-21,6.13873510564361e-21,7.17883072556807e-05,-1.04292474657763e-28,5.77650073718854e-28,6.75522241386046e-12
231178.378378378,33.6225381799541,0.000145439804603711,-0,0,0,0,0,0,0,2.1283312998206e-21,1.11012305788363e-20,7.18057390414311e-05,3.87909428615825e-28,2.02330906430399e-27,1.30873060999697e-11
231956.756756757,33.7357453792132,0.000145439804603711,-0,0,0,0,0,0,0,3.42841534951632e-21,2.03663276758226e-21,7.18237985967605e-05,7.14385499570684e-28,4.243770864334e-28,1.49660630380884e-11
232735.135135135,33.8489525784723,0.000145439804603711,-0,0,0,0,0,0,0,7.30444980135586e-21,2.53166536439503e-21,7.183296264752e-05,1.19686516821236e-27,4.14824137972939e-28,1.17701364593343e-11
233513.513513514,33.9621597777314,0.000145439804603711,-0,0,0,0,0,0,0,4.43776882237287e-21,1.07948788017896e-20,7.1835994596216e-05,6.98502358326524e-28,1.69910795327713e-27,1.13069458204356e-11
234291.891891892,34.0753669769905,0.000145439804603711,-0,0,0,0,0,0,0,-4.44054203437978e-22,9.27116594869611e-21,7.18439326759049e-05,-4.67749682044135e-29,9.76589094553345e-28,7.56776456697779e-12
235070.27027027,34.1885741762496,0.000145439804603711,-0,0,0,0,0,0,0,-8.64689965238543e-21,6.52478660981321e-21,7.18551713290041e-05,-6.93650247518256e-28,5.23415331372808e-28,5.76418825030314e-12
235848.648648649,34.3017813755087,0.000145439804603711,-0,0,0,0,0,0,0,5.29756603538096e-21,-5.84826944128438e-21,7.1853092829183e-05,1.22139757855875e-27,-1.34836679460669e-27,1.65663236677729e-11
236627.027027027,34.4149885747679,0.000145439804603711,-0,0,0,0,0,0,0,4.93567586895519e-21,4.32477179009014e-21,7.18533892745573e-05,1.62816020548591e-27,1.42663771150827e-27,2.3702696885338e-11
237405.405405405,34.528195774027,0.000145439804603711,-0,0,0,0,0,0,0,5.3834740403262e-21,1.28916226067555e-20,7.18770353286902e-05,1.30854459266384e-27,3.13352733316249e-27,1.74709314490103e-11
238183.783783784,34.6414029732861,0.000145439804603711,-0,0,0,0,0,0,0,4.09242041122182e-21,1.16309525963505e-20,7.18943913117814e-05,9.28230943670222e-28,2.63809897797641e-27,1.63068775898337e-11
238962.162162162,34.7546101725452,0.000145439804603711,-0,0,0,0,0,0,0,9.80967433625931e-21,5.30568183790067e-21,7.18935415556618e-05,3.03358355458681e-27,1.64075061185598e-27,2.22326509390958e-11
239740.540540541,34.8678173718043,0.000145439804603711,-0,0,0,0,0,0,0,-1.56702193084158e-21,6.09102594663101e-21,7.19069971347371e-05,-4.37232631197138e-28,1.69952650241802e-27,2.00635900110352e-11
240518.918918919,34.9810245710634,0.000145439804603711,-0,0,0,0,0,0,0,-8.15294079336278e-22,1.28354155780248e-20,7.19287795771762e-05,-1.65603556596403e-28,2.60714572077379e-27,1.46102639790004e-11
241297.297297297,35.0942317703225,0.000145439804603711,-0,0,0,0,0,0,0,7.65509518193743e-22,1.16232231994484e-21,7.19334225316267e-05,1.70012054497441e-28,2.58140233276684e-28,1.59756980951597e-11
242075.675675676,35.2074389695816,0.000145439804603711,-0,0,0,0,0,0,0,3.01719688497293e-21,3.89107103009637e-21,7.1934735603824e-05,7.8334830829136e-28,1.0102303644977e-27,1.86762599826652e-11
242854.054054054,35.3206461688407,0.000145439804603711,-0,0,0,0,0,0,0,1.73500244675376e-21,5.28682484813986e-21,7.19420168816083e-05,4.43331828240846e-28,1.35090168310732e-27,1.83827901402284e-11
243632.432432432,35.4338533680998,0.000145439804603711,-0,0,0,0,0,0,0,5.73637845298968e-21,2.22750389303104e-21,7.19447325589731e-05,1.43967701547433e-27,5.59043686353194e-28,1.80561967273305e-11
244410.810810811,35.5470605673589,0.000145439804603711,-0,0,0,0,0,0,0,1.20661838321204e-20,6.23869873341466e-21,7.19483324881403e-05,3.02509087597123e-27,1.56409274704953e-27,1.8038034823556e-11
245189.189189189,35.660267766618,0.000145439804603711,-0,0,0,0,0,0,0,1.26646056027871e-20,3.21672390580553e-21,7.19578981199939e-05,3.07289791917367e-27,7.80495224780683e-28,1.7459625853045e-11
245967.567567568,35.7734749658771,0.000145439804603711,-0,0,0,0,0,0,0,1.33019873644698e-20,1.35511863212244e-21,7.19645916188412e-05,3.16930125521773e-27,3.22867483187219e-28,1.71461199217516e-11
246745.945945946,35.8866821651362,0.000145439804603711,-0,0,0,0,0,0,0,1.55733005208895e-20,-5.51806553616777e-21,7.19680859381084e-05,3.6830878595117e-27,-1.30502330941268e-27,1.70204628900208e-11
247524.324324324,35.9998893643953,0.000145439804603711,-0,0,0,0,0,0,0,8.65665263388536e-21,4.17111287800324e-21,7.19752085787256e-05,1.96929934126515e-27,9.4888523201694e-28,1.63736188612536e-11
248302.702702703,36.1130965636544,0.000145439804603711,-0,0,0,0,0,0,0,4.1042553454473e-21,-1.44052427219243e-21,7.19859579512548e-05,8.7336604134269e-28,-3.06536722296854e-28,1.53182699019661e-11
249081.081081081,36.2263037629135,0.000145439804603711,-0,0,0,0,0,0,0,1.58886414198555e-20,3.81646030327617e-21,7.19959937931824e-05,3.1525658550864e-27,7.57248031563327e-28,1.42851805725667e-11
249859.459459459,36.3395109621726,0.000145439804603711,-0,0,0,0,0,0,0,9.63331769278584e-21,-8.87405612558479e-22,7.20023892897208e-05,1.79773579749382e-27,-1.65604507965932e-28,1.34368321339752e-11
250637.837837838,36.4527181614317,0.000145439804603711,-0,0,0,0,0,0,0,5.3142115639136e-21,-4.70362342070745e-21,7.20058359744328e-05,9.33712271116963e-28,-8.26431325476507e-28,1.2651497185003e-11
251416.216216216,36.5659253606908,0.000145439804603711,-0,0,0,0,0,0,0,1.78926254301368e-21,-3.56910607338473e-21,7.20090784383127e-05,2.92330174298269e-28,-5.83121467889353e-28,1.17648617488377e-11
252194.594594595,36.6791325599499,0.000145439804603711,-0,0,0,0,0,0,0,1.38449404420253e-20,-3.57317227213342e-21,7.20134144489712e-05,2.06655158057741e-27,-5.33346086794183e-28,1.074901232515e-11
252972.972972973,36.792339759209,0.000145439804603711,-0,0,0,0,0,0,0,3.25272652718858e-21,-2.55253668583733e-21,7.20186503113104e-05,4.35423260601277e-28,-3.41692988101373e-28,9.64071073314547e-12
253751.351351351,36.9055469584682,0.000145439804603711,-0,0,0,0,0,0,0,2.50228137178647e-21,-1.18481416028868e-20,7.20243532935363e-05,2.9421608982144e-28,-1.39309429121609e-27,8.46856146429823e-12
254529.72972973,37.0187541577273,0.000145439804603711,-0,0,0,0,0,0,0,-2.01406522208522e-22,-4.19528827671645e-21,7.20300440344178e-05,-2.02801575077251e-29,-4.22434716160954e-28,7.25289639227261e-12
255308.108108108,37.1319613569864,0.000145439804603711,-0,0,0,0,0,0,0,7.01056752795936e-21,-1.00491940879377e-20,7.20354272270578e-05,5.84856586259931e-28,-8.3835400279576e-28,6.00955541612993e-12
256086.486486486,37.2451685562455,0.000145439804603711,-0,0,0,0,0,0,0,8.96207232243859e-21,-5.09565828529126e-21,7.20404757666923e-05,5.9160747802425e-28,-3.36376391371751e-28,4.75556128656671e-12
256864.864864865,37.3583757555046,0.000145439804603711,-0,0,0,0,0,0,0,-4.93391639713592e-22,-6.03770997257802e-21,7.20453631283214e-05,-2.40515685476429e-29,-2.94322772393436e-28,3.51202543850666e-12
257643.243243243,37.4715829547637,0.000145439804603711,-0,0,0,0,0,0,0,6.4109296331668e-21,-1.22194064682786e-20,7.20505818587291e-05,2.05184462024467e-28,-3.91087172362792e-28,2.30600875741175e-12
258421.621621622,37.5847901540228,0.000145439804603711,-0,0,0,0,0,0,0,-1.74615661456483e-21,-1.3129808078415e-20,7.20567366601488e-05,-2.80782374039828e-29,-2.11127607466265e-28,1.15867393658967e-12
259200,37.6979973532819,0.000145439804603711,-0,0,0,0,0,0,0,-4.48873779775717e-21,-1.33699564478937e-20,7.20635415031524e-05,-2.38906964343655e-30,-7.11597748028222e-30,3.83548398593774e-14
259978.378378378,37.811204552541,0.000145439804603711,-0,0,0,0,0,0,0,-3.46611928869101e-21,-1.36307960847647e-20,7.20691853297949e-05,5.59074889517669e-29,2.1986074858969e-28,-1.16245485137645e-12
260756.756756757,37.9244117518001,0.000145439804603711,-0,0,0,0,0,0,0,-1.0856660175893e-20,-8.94666205776558e-21,7.20724980841934e-05,3.73083312129037e-28,3.07447249792528e-28,-2.47673279471076e-12
261535.135135135,38.0376189510592,0.000145439804603711,-0,0,0,0,0,0,0,-4.69887522831263e-21,-7.72912308514181e-21,7.20752670280815e-05,2.4282671773404e-28,3.99422733853131e-28,-3.7246787096576e-12
262313.513513513,38.1508261503183,0.000145439804603711,-0,0,0,0,0,0,0,-1.06000535985374e-20,9.93141435010538e-21,7.20767778333981e-05,7.38218914229129e-28,-6.91652910066981e-28,-5.0196388328307e-12
263091.891891892,38.2640333495774,0.000145439804603711,-0,0,0,0,0,0,0,2.16211532835008e-21,-7.55272326333392e-21,7.2071759850538e-05,-2.06993580117e-28,7.23072080111219e-28,-6.89990556987534e-12
263870.27027027,38.3772405488365,0.000145439804603711,-0,0,0,0,0,0,0,-1.21979531210235e-20,8.74607170638858e-21,7.20650099205622e-05,1.45712012809245e-27,-1.04477177430317e-27,-8.60860633293058e-12
264648.648648649,38.4904477480956,0.000145439804603711,-0,0,0,0,0,0,0,-8.28943370140601e-21,-9.18385490811409e-22,7.20678558537062e-05,9.87594672637079e-28,1.09415510253577e-28,-8.58609080828104e-12
265427.027027027,38.6036549473547,0.000145439804603711,-0,0,0,0,0,0,0,-1.62259857337381e-21,2.70905723830331e-21,7.20739104787656e-05,1.8379396945917e-28,-3.06858634963902e-28,-8.16391085183423e-12
266205.405405405,38.7168621466138,0.000145439804603711,-0,0,0,0,0,0,0,-9.10334369206994e-21,1.08447969803482e-20,7.20753533028163e-05,1.15490223283048e-27,-1.37583295444594e-27,-9.14389144001892e-12
266983.783783784,38.8300693458729,0.000145439804603711,-0,0,0,0,0,0,0,-2.07158565353512e-21,1.39189869843463e-20,7.20807111864997e-05,2.7941405547658e-28,-1.87738344045064e-27,-9.72219700396498e-12
267762.162162162,38.943276545132,0.000145439804603711,-0,0,0,0,0,0,0,4.95988754071305e-21,3.4769184193784e-21,7.20830951359617e-05,-6.97033581484e-28,-4.88625775986566e-28,-1.01301365312505e-11
268540.540540541,39.0564837443911,0.000145439804603711,-0,0,0,0,0,0,0,-6.89674065346332e-21,1.26204382447307e-20,7.20718220417398e-05,1.17754926648328e-27,-2.1548132001045e-27,-1.23055404637763e-11
269318.918918919,39.1696909436503,0.000145439804603711,-0,0,0,0,0,0,0,-6.75164845427716e-21,7.6671642063689e-21,7.20672594489279e-05,1.14751320352386e-27,-1.30311467191694e-27,-1.22485837820889e-11
270097.297297297,39.2828981429094,0.000145439804603711,-0,0,0,0,0,0,0,5.63667518368704e-21,6.63508821990098e-21,7.20749921304847e-05,-7.15561792069384e-28,-8.42307825526532e-28,-9.14973966950157e-12
270875.675675676,39.3961053421685,0.000145439804603711,-0,0,0,0,0,0,0,8.90780502842714e-21,2.19996633015128e-21,7.207240463321e-05,-1.2041505675758e-27,-2.97389839207905e-28,-9.74269493648272e-12
271654.054054054,39.5093125414276,0.000145439804603711,-0,0,0,0,0,0,0,-2.9205211507046e-21,5.99079564363331e-21,7.2062471257054e-05,5.33691997724884e-28,-1.09474971418743e-27,-1.31685963777015e-11
272432.432432432,39.6225197406867,0.000145439804603711,-0,0,0,0,0,0,0,5.19273604951669e-21,5.48672039035326e-21,7.20522563999687e-05,-1.16120475329913e-27,-1.22694582134488e-27,-1.61123965901094e-11
273210.810810811,39.7357269399458,0.000145439804603711,-0,0,0,0,0,0,0,7.80624763574613e-21,4.74074902475475e-21,7.20307609265944e-05,-2.23430844474124e-27,-1.35689976473516e-27,-2.06166835756606e-11
273989.189189189,39.8489341392049,0.000145439804603711,-0,0,0,0,0,0,0,7.27538755208864e-21,6.85168007195957e-22,7.20132209042034e-05,-1.8555562595083e-27,-1.74749149164198e-28,-1.83666618251542e-11
274767.567567568,39.962141338464,0.000145439804603711,-0,0,0,0,0,0,0,-2.34958401309652e-21,6.26512613605245e-21,7.20179162526257e-05,1.96579820863034e-28,-5.2417677624831e-28,-6.02543641638599e-12
275545.945945946,40.0753485377231,0.000145439804603711,-0,0,0,0,0,0,0,7.47882893240443e-21,-5.93733347085529e-22,7.20247885026906e-05,-3.89841294110083e-28,3.09489331118741e-29,-3.7543627500605e-12
276324.324324324,40.1885557369822,0.000145439804603711,-0,0,0,0,0,0,0,-4.35580134189973e-21,3.44206564826043e-21,7.20142830720037e-05,8.3465303037244e-28,-6.59564176268989e-28,-1.37992839613598e-11
277102.702702703,40.3017629362413,0.000145439804603711,-0,0,0,0,0,0,0,5.90729774682932e-22,1.19615569521538e-20,7.19934386599028e-05,-1.0817904769491e-28,-2.19049368338841e-27,-1.31840004826071e-11
277881.081081081,40.4149701355004,0.000145439804603711,-0,0,0,0,0,0,0,7.78838280026761e-21,7.63536084145518e-21,7.19817567905769e-05,-6.34136603042331e-28,-6.2167742792977e-28,-5.86081448521345e-12
278659.459459459,40.5281773347595,0.000145439804603711,-0,0,0,0,0,0,0,1.34203148407027e-20,3.46178871592917e-21,7.1986269988343e-05,-1.69479893795822e-27,-4.37175722688584e-28,-9.09086376675718e-12
279437.837837838,40.6413845340186,0.000145439804603711,-0,0,0,0,0,0,0,8.72590365611304e-21,7.38866641973174e-21,7.19834259390003e-05,-1.65391242801673e-27,-1.40045176977208e-27,-1.36437769042212e-11
